product_id,product_name,model_id,model_name,in_shopee_products,alibaba_url,offer_id,mapping_status_raw,mapping_source_raw,sku_id,sku_name,sku_second_name,spec_text,has_sku_id,product_offer_count,product_url_count,suggestion_status,url_health_status,link_status,link_status_zh,source_status,source_status_zh,sku_status,sku_status_zh,primary_problem_type,primary_problem_type_zh,flags,shopee_stock,shopee_monthly_sales
16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202820,純白,yes,https://detail.1688.com/offer/703961968928.html,703961968928,approved,manual,5704602103113,白色,均码,白色>均码,yes,2,2,approved,,url_present_unchecked,有連結，尚未健康檢查,source_multi_unverified,同商品多來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,SOURCE,來源層,multi_source|existing_approval_unverified,7100,5026
16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202821,奶白興,yes,https://detail.1688.com/offer/682877407287.html,682877407287,approved,manual,4881407420807,2349米白色,均码,2349米白色>均码,yes,2,2,approved,,url_present_unchecked,有連結，尚未健康檢查,source_multi_unverified,同商品多來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,SOURCE,來源層,multi_source|existing_approval_unverified,2300,1453
16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202818,黑色,yes,https://detail.1688.com/offer/682877407287.html,682877407287,approved,manual,4881407420805,2349黑色,均码,2349黑色>均码,yes,2,2,approved,,url_present_unchecked,有連結，尚未健康檢查,source_multi_unverified,同商品多來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,SOURCE,來源層,multi_source|existing_approval_unverified,1600,886
16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202822,淺卡其,yes,https://detail.1688.com/offer/682877407287.html,682877407287,approved,manual,5111698535889,2349淺卡其,均码,2349浅卡其>均码,yes,2,2,approved,,url_present_unchecked,有連結，尚未健康檢查,source_multi_unverified,同商品多來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,SOURCE,來源層,multi_source|existing_approval_unverified,355,219
16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202823,深卡其,yes,https://detail.1688.com/offer/682877407287.html,682877407287,approved,manual,4881407420809,2349深卡其,均码,2349深卡其>均码,yes,2,2,approved,,url_present_unchecked,有連結，尚未健康檢查,source_multi_unverified,同商品多來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,SOURCE,來源層,multi_source|existing_approval_unverified,192,136
16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202819,咖啡,yes,https://detail.1688.com/offer/682877407287.html,682877407287,approved,manual,4881407420810,2349咖啡,均码,2349咖啡>均码,yes,2,2,approved,,url_present_unchecked,有連結，尚未健康檢查,source_multi_unverified,同商品多來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,SOURCE,來源層,multi_source|existing_approval_unverified,175,129
22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066001,"黑色,均碼 22 - 25 公分",yes,https://detail.1688.com/offer/682133351130.html,682133351130,approved,manual,5057048663211,黑色,均码,"黑色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,489,322
22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066002,"白色,均碼 22 - 25 公分",yes,https://detail.1688.com/offer/682133351130.html,682133351130,approved,manual,5057048663212,白色,均码,"白色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,812,829
22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066003,"淺卡其,均碼 22 - 25 公分",yes,https://detail.1688.com/offer/682133351130.html,682133351130,approved,manual,5977577080996,卡其,均码,"卡其,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,146,101
22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554065998,"深卡其,均碼 22 - 25 公分",yes,https://detail.1688.com/offer/682133351130.html,682133351130,approved,manual,5977577080995,淺咖,均码,"淺咖,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,102,34
22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554065999,"奶白,均碼 22 - 25 公分",yes,https://detail.1688.com/offer/682133351130.html,682133351130,approved,manual,5057048663213,奶白,均码,"奶白,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,373,273
22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066000,"咖啡色,均碼 22 - 25 公分",yes,https://detail.1688.com/offer/682133351130.html,682133351130,approved,manual,5977577080997,深咖,均码,"深咖,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,75,43
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743527,黑色,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521973,黑色,均码,"黑色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,1200,542
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743532,米白色,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521980,米白,均码,"米白,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,296,296
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743533,橘紅,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521981,橘紅,均码,"橘紅,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,77,23
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743534,淺咖,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521979,淺咖,均码,"淺咖,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,23,165
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743535,深咖,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,5091441822839,深咖,均码,"深咖,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,205,63
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743536,橡皮紅,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521982,橡皮紅,均码,"橡皮紅,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,111,24
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743528,薑黃,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521975,薑黃,均码,"薑黃,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,144,32
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743529,牛仔藍,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521977,牛仔藍,均码,"牛仔藍,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,117,69
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743530,淺灰,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521976,淺灰,均码,"淺灰,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,448,232
22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743531,深灰,yes,https://detail.1688.com/offer/588501688966.html,588501688966,approved,manual,4020601521978,深灰,均码,"深灰,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,272,139
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368643,黑,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050380,黑色,均码,"黑色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,1100,690
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368644,白,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050383,純白,均码,"純白,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,0,1146
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368645,抹茶綠,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050391,抹茶綠,均码,"抹茶綠,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,118,101
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368646,酒紅,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050382,酒紅,均码,"酒紅,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,83,58
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368647,淺紫,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050397,淺紫,均码,"淺紫,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,156,30
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368648,薑黃,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050384,薑黃,均码,"薑黃,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,82,67
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368649,膚色,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050377,膚色,均码,"膚色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,126,43
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368650,淺灰,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050395,深灰,均码,"深灰,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_conflict,既有核准，疑似衝突（待補驗證）,SKU,SKU 層,approved_conflict,348,96
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368651,奶白,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050398,奶白,均码,"奶白,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,670,550
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368652,霧藍,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050386,雾藍,均码,"雾藍,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,167,103
25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368653,深灰,yes,https://detail.1688.com/offer/673662568826.html,673662568826,approved,manual,6205321050395,深灰,均码,"深灰,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_conflict,既有核准，疑似衝突（待補驗證）,SKU,SKU 層,approved_conflict,255,151
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702357,黑色,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,manual,5389631361492,黑色,均码,"黑色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,386,291
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702358,奶白,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,manual,5389631361493,奶白,均码,"奶白,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,188,116
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702359,藍色,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,manual,5389631361497,藍色,均码,"藍色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,159,61
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702360,黃色,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,manual,5389631361496,黃色,均码,"黃色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,84,51
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702361,米色,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,ai_reviewed,5389631361494,米色,均码,米色>均码,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,172,68
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702362,淺紫,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,manual,5389631361499,淺紫,均码,"淺紫,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,145,50
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702363,粉色,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,manual,5389631361495,粉色,均码,"粉色,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,156,53
28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702364,果綠,yes,https://detail.1688.com/offer/789483650611.html,789483650611,approved,manual,5389631361498,果綠,均码,"果綠,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,147,48
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736523,淺藍,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516665,淺藍,,淺藍,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,31,20
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736521,黑,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516659,黑色,,黑色,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,107,76
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736522,白,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516660,白色,,白色,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,544,311
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736524,淺灰,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516664,淺灰,,淺灰,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,10,20
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736525,淺綠,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516666,淺綠,,淺綠,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,5,8
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736526,淺粉,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516663,淺粉,,淺粉,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,24,6
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736527,淺卡其,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5078629385427,淺卡其,,淺卡其,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,80,22
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736528,奶白,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516661,奶白,,奶白,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,0,2
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736529,奶黃,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516662,奶黃,,奶黃,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,10,11
26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736530,淺紫,yes,https://detail.1688.com/offer/733604212189.html,733604212189,approved,manual,5074500516667,淺紫,,淺紫,yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,11,5
25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69767835670,冰藍,yes,https://detail.1688.com/offer/711152018640.html,711152018640,approved,manual,4986126369368,冰藍,均码,"冰藍,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,153,45
25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69767835671,豆綠,yes,https://detail.1688.com/offer/711152018640.html,711152018640,approved,manual,4986126369367,豆綠,均码,"豆綠,均码",yes,1,1,approved,,url_present_unchecked,有連結，尚未健康檢查,source_single_unverified,單一來源，尚未鑑定,sku_approved_unverified,既有核准，待補驗證,EXISTING_APPROVAL,既有核准，待補驗證,existing_approval_unverified,75,34
