bucket,bucket_reason,product_id,product_name,spec_id,model_name,mapping_status,mapping_source,url,offer_id,url_offer_id,sku_id,sku_name,spec_text,verified_at,fingerprint_present,cdp_health,cdp_dead_match,cdp_alive_match,weird_url,oid_mismatch,incomplete_specs,in_shopee,stock,monthly_sales,suggested_qty
ok_skip,approved_complete,16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202820,純白,approved,manual,https://detail.1688.com/offer/703961968928.html,703961968928,703961968928,5704602103113,白色,白色>均码,2026-09-06T14:52:25Z,Y,,N,N,N,N,N,Y,7100,5026,13000
ok_skip,approved_complete,16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202821,奶白興,approved,manual,https://detail.1688.com/offer/682877407287.html,682877407287,682877407287,4881407420807,2349米白色,2349米白色>均码,2026-08-08T06:57:23Z,Y,,N,N,N,N,N,Y,2300,1453,3510
ok_skip,approved_complete,16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202818,黑色,approved,manual,https://detail.1688.com/offer/682877407287.html,682877407287,682877407287,4881407420805,2349黑色,2349黑色>均码,2026-08-08T07:20:58Z,Y,,N,N,N,N,N,Y,1600,886,1940
ok_skip,approved_complete,16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202822,淺卡其,approved,manual,https://detail.1688.com/offer/682877407287.html,682877407287,682877407287,5111698535889,2349淺卡其,2349浅卡其>均码,2026-08-08T07:21:08Z,Y,,N,N,N,N,N,Y,355,219,520
ok_skip,approved_complete,16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202823,深卡其,approved,manual,https://detail.1688.com/offer/682877407287.html,682877407287,682877407287,4881407420809,2349深卡其,2349深卡其>均码,2026-08-08T07:21:10Z,Y,,N,N,N,N,N,Y,192,136,350
ok_skip,approved_complete,16790492139,隔日到貨🔥 純色棉襪 3雙110 女襪S6 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,98491202819,咖啡,approved,manual,https://detail.1688.com/offer/682877407287.html,682877407287,682877407287,4881407420810,2349咖啡,2349咖啡>均码,2026-08-08T07:32:20Z,Y,,N,N,N,N,N,Y,175,129,340
ok_skip,approved_complete,22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066001,"黑色,均碼 22 - 25 公分",approved,manual,https://detail.1688.com/offer/682133351130.html,682133351130,682133351130,5057048663211,黑色,"黑色,均码",2026-08-08T07:34:15Z,Y,,N,N,N,N,N,Y,489,322,800
ok_skip,approved_complete,22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066002,"白色,均碼 22 - 25 公分",approved,manual,https://detail.1688.com/offer/682133351130.html,682133351130,682133351130,5057048663212,白色,"白色,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,812,829,2500
ok_skip,approved_complete,22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066003,"淺卡其,均碼 22 - 25 公分",approved,manual,https://detail.1688.com/offer/682133351130.html,682133351130,682133351130,5977577080996,卡其,"卡其,均码",2026-08-08T07:40:13Z,Y,,N,N,N,N,N,Y,146,101,260
ok_skip,approved_complete,22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554065998,"深卡其,均碼 22 - 25 公分",approved,manual,https://detail.1688.com/offer/682133351130.html,682133351130,682133351130,5977577080995,淺咖,"淺咖,均码",2026-08-08T07:40:19Z,Y,,N,N,N,N,N,Y,102,34,30
ok_skip,approved_complete,22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554065999,"奶白,均碼 22 - 25 公分",approved,manual,https://detail.1688.com/offer/682133351130.html,682133351130,682133351130,5057048663213,奶白,"奶白,均码",2026-08-08T05:42:10Z,Y,,N,N,N,N,N,Y,373,273,720
ok_skip,approved_complete,22641058481,隔日到貨🔥 3雙110 純色堆堆襪 白襪 S38 長襪 純色 棉襪 女生襪子 中筒襪 襪子 襪子女 女襪 白長襪 素色,221554066000,"咖啡色,均碼 22 - 25 公分",approved,manual,https://detail.1688.com/offer/682133351130.html,682133351130,682133351130,5977577080997,深咖,"深咖,均码",2026-08-08T07:40:42Z,Y,,N,N,N,N,N,Y,75,43,100
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743527,黑色,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521973,黑色,"黑色,均码",2026-08-08T05:40:21Z,Y,,N,N,N,N,N,Y,1200,542,970
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743532,米白色,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521980,米白,"米白,均码",2026-08-08T07:51:09Z,Y,,N,N,N,N,N,Y,296,296,890
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743533,橘紅,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521981,橘紅,"橘紅,均码",2026-08-08T09:06:11Z,Y,,N,N,N,N,N,Y,77,23,20
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743534,淺咖,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521979,淺咖,"淺咖,均码",2026-08-08T05:40:23Z,Y,,N,N,N,N,N,Y,23,165,640
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743535,深咖,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,5091441822839,深咖,"深咖,均码",2026-08-08T07:51:22Z,Y,,N,N,N,N,N,Y,205,63,50
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743536,橡皮紅,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521982,橡皮紅,"橡皮紅,均码",2026-08-08T09:06:11Z,Y,,N,N,N,N,N,Y,111,24,
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743528,薑黃,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521975,薑黃,"薑黃,均码",2026-08-08T05:40:23Z,Y,,N,N,N,N,N,Y,144,32,
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743529,牛仔藍,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521977,牛仔藍,"牛仔藍,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,117,69,160
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743530,淺灰,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521976,淺灰,"淺灰,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,448,232,480
ok_skip,approved_complete,22225458491,隔日到貨🔥 隱形素色短襪 後跟止滑 S27 女船襪 淺口襪 襪子 短襪 襪子女 女襪 平口襪 棉襪 女生襪子 素色短襪,203883743531,深灰,approved,manual,https://detail.1688.com/offer/588501688966.html,588501688966,588501688966,4020601521978,深灰,"深灰,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,272,139,280
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368643,黑,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050380,黑色,"黑色,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,1100,690,1660
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368644,白,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050383,純白,"純白,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,0,1146,4580
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368645,抹茶綠,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050391,抹茶綠,"抹茶綠,均码",2026-08-08T07:52:49Z,Y,,N,N,N,N,N,Y,118,101,290
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368646,酒紅,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050382,酒紅,"酒紅,均码",2026-08-08T07:53:09Z,Y,,N,N,N,N,N,Y,83,58,150
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368647,淺紫,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050397,淺紫,"淺紫,均码",2026-08-08T07:53:21Z,Y,,N,N,N,N,N,Y,156,30,
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368648,薑黃,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050384,薑黃,"薑黃,均码",2026-08-08T07:53:16Z,Y,,N,N,N,N,N,Y,82,67,190
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368649,膚色,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050377,膚色,"膚色,均码",2026-08-08T05:42:11Z,Y,,N,N,N,N,N,Y,126,43,50
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368650,淺灰,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050395,深灰,"深灰,均码",2026-08-08T07:52:55Z,Y,,N,N,N,N,N,Y,348,96,40
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368651,奶白,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050398,奶白,"奶白,均码",2026-08-08T07:52:45Z,Y,,N,N,N,N,N,Y,670,550,1530
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368652,霧藍,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050386,雾藍,"雾藍,均码",2026-08-08T07:53:01Z,Y,,N,N,N,N,N,Y,167,103,250
ok_skip,approved_complete,25083569908,隔日到貨🔥 韓國 冰冰襪 S26 襪子 長襪 素色襪子 涼感襪 中筒襪 短襪 素色長襪 堆堆襪 女襪 女生襪子 襪子女,223005368653,深灰,approved,manual,https://detail.1688.com/offer/673662568826.html,673662568826,673662568826,6205321050395,深灰,"深灰,均码",2026-08-08T05:42:11Z,Y,,N,N,N,N,N,Y,255,151,350
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702357,黑色,approved,manual,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361492,黑色,"黑色,均码",2026-08-08T09:06:11Z,Y,,N,N,N,N,N,Y,386,291,780
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702358,奶白,approved,manual,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361493,奶白,"奶白,均码",2026-08-08T06:07:31Z,Y,,N,N,N,N,N,Y,188,116,280
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702359,藍色,approved,manual,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361497,藍色,"藍色,均码",2026-08-08T06:07:32Z,Y,,N,N,N,N,N,Y,159,61,90
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702360,黃色,approved,manual,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361496,黃色,"黃色,均码",2026-08-08T09:06:12Z,Y,,N,N,N,N,N,Y,84,51,120
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702361,米色,approved,ai_reviewed,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361494,米色,米色>均码,2026-08-08T18:40:39Z,Y,,N,N,N,N,N,Y,172,68,100
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702362,淺紫,approved,manual,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361499,淺紫,"淺紫,均码",2026-08-08T09:06:12Z,Y,,N,N,N,N,N,Y,145,50,60
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702363,粉色,approved,manual,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361495,粉色,"粉色,均码",2026-08-08T09:06:12Z,Y,,N,N,N,N,N,Y,156,53,60
ok_skip,approved_complete,28418542578,隔日到貨🔥 ins 純色腳底hello短襪 S7 日系襪子 短襪 船襪 笑臉 純色 中筒襪 襪子 女襪 短襪 韓妞必備,108519702364,果綠,approved,manual,https://detail.1688.com/offer/789483650611.html,789483650611,789483650611,5389631361498,果綠,"果綠,均码",2026-08-08T09:06:12Z,Y,,N,N,N,N,N,Y,147,48,50
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736523,淺藍,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516665,淺藍,淺藍,2026-08-08T18:29:58Z,Y,,N,N,N,N,N,Y,31,20,50
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736521,黑,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516659,黑色,黑色,2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,107,76,200
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736522,白,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516660,白色,白色,2026-08-08T05:40:21Z,Y,,N,N,N,N,N,Y,544,311,700
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736524,淺灰,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516664,淺灰,淺灰,2026-08-08T05:37:33Z,Y,,N,N,N,N,N,Y,10,20,70
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736525,淺綠,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516666,淺綠,淺綠,2026-08-08T06:59:57Z,Y,,N,N,N,N,N,Y,5,8,30
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736526,淺粉,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516663,淺粉,淺粉,2026-08-08T09:06:12Z,Y,,N,N,N,N,N,Y,24,6,
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736527,淺卡其,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5078629385427,淺卡其,淺卡其,2026-08-08T05:42:11Z,Y,,N,N,N,N,N,Y,80,22,10
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736528,奶白,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516661,奶白,奶白,2026-08-08T06:07:32Z,Y,,N,N,N,N,N,Y,0,2,150
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736529,奶黃,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516662,奶黃,奶黃,2026-08-08T05:37:34Z,Y,,N,N,N,N,N,Y,10,11,30
ok_skip,approved_complete,26355282562,隔日到貨🔥 純色棉襪 S26 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 無骨襪,118404736530,淺紫,approved,manual,https://detail.1688.com/offer/733604212189.html,733604212189,733604212189,5074500516667,淺紫,淺紫,2026-08-08T18:29:55Z,Y,,N,N,N,N,N,Y,11,5,10
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69767835670,冰藍,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126369368,冰藍,"冰藍,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,153,45,30
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69767835671,豆綠,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126369367,豆綠,"豆綠,均码",2026-08-08T05:40:22Z,Y,,N,N,N,N,N,Y,75,34,60
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69417605152,皮粉,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126369361,皮粉,"皮粉,均码",2026-08-08T05:42:10Z,Y,,N,N,N,N,N,Y,68,34,70
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69417605153,黑色,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126621933,黑色,"黑色,均码",2026-08-08T06:07:30Z,Y,,N,N,N,N,N,Y,279,95,100
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69417605154,白色,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126369364,漂白色,"漂白色,均码",2026-08-08T09:06:13Z,Y,,N,N,N,N,N,Y,85,40,80
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69417605155,膚色,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126369362,膚色,"膚色,均码",2026-08-08T09:06:12Z,Y,,N,N,N,N,N,Y,53,32,80
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69417605156,淺灰,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126369366,淺灰,"淺灰,均码",2026-08-08T05:42:10Z,Y,,N,N,N,N,N,Y,14,43,160
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,69417605157,奶白,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,4986126369369,奶白,"奶白,均码",2026-08-08T05:42:11Z,Y,,N,N,N,N,N,Y,56,48,140
ok_skip,approved_complete,25977533355,隔日到貨🔥 ins 馬卡龍色系 字母刺繡襪 S43 短襪 中筒襪 襪子 韓風 熱銷 女襪 長襪 情侶襪 可愛襪,205304921358,米色,approved,manual,https://detail.1688.com/offer/711152018640.html,711152018640,711152018640,5157999575712,亮米色,"亮米色,均码",2026-08-08T05:42:10Z,Y,,N,N,N,N,N,Y,71,41,90
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355987,白色C款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943229,刺绣c純白,"刺绣c純白,均码",2026-08-08T08:03:48Z,Y,,N,N,N,N,N,Y,93,65,170
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355988,白色P款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943231,刺绣p純白,"刺绣p純白,均码",2026-08-08T08:04:20Z,Y,,N,N,N,N,N,Y,46,9,
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355989,黑色C款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943232,刺绣c黑色,"刺绣c黑色,均码",2026-08-08T08:04:00Z,Y,,N,N,N,N,N,Y,41,60,200
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355990,黑色P款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943225,刺绣p黑色,"刺绣p黑色,均码",2026-08-08T08:04:23Z,Y,,N,N,N,N,N,Y,34,19,40
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355991,灰色C款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943227,刺绣c灰色,"刺绣c灰色,均码",2026-08-08T08:04:12Z,Y,,N,N,N,N,N,Y,61,37,90
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355992,灰色P款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943226,刺绣p灰色,"刺绣p灰色,均码",2026-08-08T08:04:30Z,Y,,N,N,N,N,N,Y,15,12,30
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355993,奶白C款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943228,刺绣c奶白,"刺绣c奶白,均码",2026-08-08T08:03:55Z,Y,,N,N,N,N,N,Y,50,75,250
ok_skip,approved_complete,24827541886,隔日到貨🔥 字母刺繡 短筒襪 S18 中筒襪 潮襪 棉襪 春夏 純色女襪 襪子 襪子女 短襪 女生襪子 白襪 白色襪子,240742355994,奶白P款,approved,manual,https://detail.1688.com/offer/703852200217.html,703852200217,703852200217,5163632943230,刺绣p奶白,"刺绣p奶白,均码",2026-08-08T08:04:07Z,Y,,N,N,N,N,N,Y,23,26,80
no_url,no_url_and_no_offer_id,22561129943,隔日到貨🔥 iPhone 17 16 15 充電線 USB3.1 Type-C 支援carplay 快充線 傳輸線 安卓,255033522181,USB to C 50公分,missing,legacy_import,,,,,,,,N,,N,N,N,N,Y,Y,127,61,120
no_url,no_url_and_no_offer_id,22561129943,隔日到貨🔥 iPhone 17 16 15 充電線 USB3.1 Type-C 支援carplay 快充線 傳輸線 安卓,255033522182,USB to C 100公分,missing,legacy_import,,,,,,,,N,,N,N,N,N,Y,Y,241,97,150
